STATE,STATENAME,ST_CASE,VEH_NO,PER_NO,NMCC,NMCCNAME
17,Illinois,171126,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
17,Illinois,171128,0,1,2,Failure to Yield Right-Of-Way
17,Illinois,171131,0,1,6,"Inattentive (Talking, Eating, Etc.)"
17,Illinois,171131,0,2,6,"Inattentive (Talking, Eating, Etc.)"
17,Illinois,171133,0,1,2,Failure to Yield Right-Of-Way
17,Illinois,171138,0,1,2,Failure to Yield Right-Of-Way
17,Illinois,171138,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
17,Illinois,171145,0,1,0,None Noted
17,Illinois,171146,0,1,2,Failure to Yield Right-Of-Way
17,Illinois,171146,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
17,Illinois,171151,0,1,99,Reported as Unknown
17,Illinois,171153,0,1,6,"Inattentive (Talking, Eating, Etc.)"
17,Illinois,171153,0,1,11,"Dash - Run, No Visual Obstruction Noted"
17,Illinois,171156,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
17,Illinois,171156,0,2,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
17,Illinois,171160,0,1,11,"Dash - Run, No Visual Obstruction Noted"
17,Illinois,171160,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
17,Illinois,171163,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
17,Illinois,171170,0,1,5,Entering/Exiting Parked or Stopped Vehicle
17,Illinois,171171,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
17,Illinois,171174,0,1,0,None Noted
18,Indiana,180009,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180009,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180010,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180010,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180012,0,1,0,None Noted
18,Indiana,180013,0,1,0,None Noted
18,Indiana,180014,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180014,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
18,Indiana,180020,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180020,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
18,Indiana,180024,0,1,0,None Noted
18,Indiana,180037,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180039,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180046,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180050,0,1,9,Wrong-Way Riding or Walking
18,Indiana,180055,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180055,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180060,0,1,0,None Noted
18,Indiana,180073,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180073,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180082,0,1,92,Contributing Circumstance - No Details
18,Indiana,180084,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180084,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180099,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180099,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
18,Indiana,180104,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
18,Indiana,180113,0,1,0,None Noted
18,Indiana,180114,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180114,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180123,0,1,0,None Noted
18,Indiana,180131,0,1,9,Wrong-Way Riding or Walking
18,Indiana,180138,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180138,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180138,0,2,2,Failure to Yield Right-Of-Way
18,Indiana,180138,0,2,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180153,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180153,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180158,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180168,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180174,0,1,0,None Noted
18,Indiana,180177,0,1,0,None Noted
18,Indiana,180204,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180224,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
18,Indiana,180234,0,1,0,None Noted
18,Indiana,180242,0,1,9,Wrong-Way Riding or Walking
18,Indiana,180249,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180253,0,1,0,None Noted
18,Indiana,180257,0,1,0,None Noted
18,Indiana,180274,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180274,0,1,11,"Dash - Run, No Visual Obstruction Noted"
18,Indiana,180278,0,1,0,None Noted
18,Indiana,180284,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180284,0,1,11,"Dash - Run, No Visual Obstruction Noted"
18,Indiana,180286,0,1,0,None Noted
18,Indiana,180293,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180298,0,1,9,Wrong-Way Riding or Walking
18,Indiana,180316,0,1,0,None Noted
18,Indiana,180328,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
18,Indiana,180328,0,2,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
18,Indiana,180360,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180360,0,1,11,"Dash - Run, No Visual Obstruction Noted"
18,Indiana,180369,0,1,7,Improper Turn/Merge
18,Indiana,180379,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180382,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180382,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180383,0,1,7,Improper Turn/Merge
18,Indiana,180387,0,1,0,None Noted
18,Indiana,180391,0,1,0,None Noted
18,Indiana,180398,0,1,9,Wrong-Way Riding or Walking
18,Indiana,180405,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180405,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180406,0,1,0,None Noted
18,Indiana,180414,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180421,0,1,5,Entering/Exiting Parked or Stopped Vehicle
18,Indiana,180433,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180441,0,1,10,Riding on Wrong Side of Road
18,Indiana,180442,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180442,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180442,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
18,Indiana,180443,0,1,0,None Noted
18,Indiana,180446,0,1,0,None Noted
18,Indiana,180451,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180455,0,1,0,None Noted
18,Indiana,180459,0,1,9,Wrong-Way Riding or Walking
18,Indiana,180468,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
18,Indiana,180485,0,1,0,None Noted
18,Indiana,180487,0,1,9,Wrong-Way Riding or Walking
18,Indiana,180497,0,1,10,Riding on Wrong Side of Road
18,Indiana,180499,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180502,0,1,0,None Noted
18,Indiana,180513,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180524,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180524,0,1,9,Wrong-Way Riding or Walking
18,Indiana,180527,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180530,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180530,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
18,Indiana,180534,0,1,0,None Noted
18,Indiana,180541,0,1,0,None Noted
18,Indiana,180546,0,1,9,Wrong-Way Riding or Walking
18,Indiana,180550,0,1,9,Wrong-Way Riding or Walking
18,Indiana,180551,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180553,0,1,0,None Noted
18,Indiana,180553,0,2,0,None Noted
18,Indiana,180553,0,3,0,None Noted
18,Indiana,180553,0,4,0,None Noted
18,Indiana,180566,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180566,0,1,9,Wrong-Way Riding or Walking
18,Indiana,180567,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180567,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180572,0,1,0,None Noted
18,Indiana,180585,0,1,0,None Noted
18,Indiana,180587,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180591,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180591,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180600,0,1,10,Riding on Wrong Side of Road
18,Indiana,180604,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180611,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180624,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180631,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
18,Indiana,180645,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180652,0,1,0,None Noted
18,Indiana,180656,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180656,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180658,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180663,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180663,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180667,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180670,0,1,0,None Noted
18,Indiana,180671,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180679,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180679,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180679,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
18,Indiana,180680,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180680,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180681,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180684,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180684,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180702,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180704,0,1,0,None Noted
18,Indiana,180711,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
18,Indiana,180711,0,2,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
18,Indiana,180712,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180729,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180730,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180731,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180731,0,1,9,Wrong-Way Riding or Walking
18,Indiana,180732,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180732,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180736,0,1,7,Improper Turn/Merge
18,Indiana,180742,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180742,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180752,0,1,0,None Noted
18,Indiana,180762,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180773,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
18,Indiana,180786,0,1,99,Reported as Unknown
18,Indiana,180789,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180791,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180792,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180792,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180793,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180793,0,1,11,"Dash - Run, No Visual Obstruction Noted"
18,Indiana,180800,0,1,10,Riding on Wrong Side of Road
18,Indiana,180800,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
18,Indiana,180803,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180818,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180819,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180822,0,1,0,None Noted
18,Indiana,180823,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180825,0,1,92,Contributing Circumstance - No Details
18,Indiana,180842,0,1,0,None Noted
18,Indiana,180846,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180847,0,1,9,Wrong-Way Riding or Walking
18,Indiana,180856,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180858,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180858,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180863,0,1,0,None Noted
18,Indiana,180878,0,1,0,None Noted
19,Iowa,190012,0,1,0,None Noted
19,Iowa,190029,0,1,21,Other (Specify:)
19,Iowa,190053,0,1,2,Failure to Yield Right-Of-Way
19,Iowa,190053,0,1,11,"Dash - Run, No Visual Obstruction Noted"
19,Iowa,190053,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
19,Iowa,190058,0,1,2,Failure to Yield Right-Of-Way
19,Iowa,190058,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
19,Iowa,190076,0,1,0,None Noted
19,Iowa,190086,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
19,Iowa,190086,0,1,21,Other (Specify:)
19,Iowa,190098,0,1,9,Wrong-Way Riding or Walking
19,Iowa,190113,0,1,1,Dart-Out - Visual Obstruction Noted
19,Iowa,190114,0,1,2,Failure to Yield Right-Of-Way
19,Iowa,190119,0,1,2,Failure to Yield Right-Of-Way
19,Iowa,190119,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
19,Iowa,190124,0,1,2,Failure to Yield Right-Of-Way
19,Iowa,190124,0,1,11,"Dash - Run, No Visual Obstruction Noted"
19,Iowa,190136,0,1,2,Failure to Yield Right-Of-Way
19,Iowa,190136,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
19,Iowa,190154,0,1,2,Failure to Yield Right-Of-Way
19,Iowa,190159,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
19,Iowa,190163,0,1,2,Failure to Yield Right-Of-Way
19,Iowa,190188,0,1,0,None Noted
19,Iowa,190197,0,1,0,None Noted
19,Iowa,190197,0,2,0,None Noted
19,Iowa,190197,0,3,0,None Noted
19,Iowa,190226,0,1,99,Reported as Unknown
19,Iowa,190231,0,1,0,None Noted
19,Iowa,190236,0,1,2,Failure to Yield Right-Of-Way
19,Iowa,190236,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
19,Iowa,190239,0,1,0,None Noted
19,Iowa,190244,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
19,Iowa,190257,0,1,2,Failure to Yield Right-Of-Way
19,Iowa,190271,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
19,Iowa,190274,0,1,0,None Noted
19,Iowa,190274,0,2,0,None Noted
19,Iowa,190274,0,3,0,None Noted
19,Iowa,190278,0,1,5,Entering/Exiting Parked or Stopped Vehicle
19,Iowa,190281,0,1,9,Wrong-Way Riding or Walking
19,Iowa,190281,0,2,9,Wrong-Way Riding or Walking
19,Iowa,190282,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
19,Iowa,190284,0,1,0,None Noted
19,Iowa,190289,0,1,0,None Noted
19,Iowa,190291,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
19,Iowa,190296,0,1,2,Failure to Yield Right-Of-Way
19,Iowa,190315,0,1,1,Dart-Out - Visual Obstruction Noted
19,Iowa,190328,0,1,0,None Noted
19,Iowa,190329,0,1,2,Failure to Yield Right-Of-Way
20,Kansas,200045,0,1,0,None Noted
20,Kansas,200060,0,1,0,None Noted
20,Kansas,200076,0,1,0,None Noted
20,Kansas,200081,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
20,Kansas,200089,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
20,Kansas,200089,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
20,Kansas,200103,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
20,Kansas,200103,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
20,Kansas,200131,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
20,Kansas,200154,0,1,2,Failure to Yield Right-Of-Way
20,Kansas,200154,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
20,Kansas,200155,0,1,2,Failure to Yield Right-Of-Way
20,Kansas,200155,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
20,Kansas,200158,0,1,0,None Noted
20,Kansas,200161,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
20,Kansas,200167,0,1,2,Failure to Yield Right-Of-Way
20,Kansas,200169,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
20,Kansas,200169,0,1,9,Wrong-Way Riding or Walking
20,Kansas,200169,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
20,Kansas,200184,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
20,Kansas,200190,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
20,Kansas,200197,0,1,6,"Inattentive (Talking, Eating, Etc.)"
20,Kansas,200197,0,1,11,"Dash - Run, No Visual Obstruction Noted"
20,Kansas,200197,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
20,Kansas,200198,0,1,99,Reported as Unknown
20,Kansas,200200,0,1,9,Wrong-Way Riding or Walking
20,Kansas,200201,0,1,1,Dart-Out - Visual Obstruction Noted
20,Kansas,200201,0,1,2,Failure to Yield Right-Of-Way
20,Kansas,200203,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
20,Kansas,200206,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
20,Kansas,200214,0,1,9,Wrong-Way Riding or Walking
20,Kansas,200217,0,1,99,Reported as Unknown
20,Kansas,200217,0,2,99,Reported as Unknown
20,Kansas,200222,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
20,Kansas,200222,0,2,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
20,Kansas,200224,0,1,2,Failure to Yield Right-Of-Way
20,Kansas,200224,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
20,Kansas,200248,0,1,2,Failure to Yield Right-Of-Way
20,Kansas,200252,0,1,99,Reported as Unknown
20,Kansas,200254,0,1,0,None Noted
20,Kansas,200255,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
20,Kansas,200255,0,1,6,"Inattentive (Talking, Eating, Etc.)"
20,Kansas,200255,0,1,9,Wrong-Way Riding or Walking
20,Kansas,200255,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
20,Kansas,200277,0,1,0,None Noted
20,Kansas,200282,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
20,Kansas,200306,0,1,0,None Noted
20,Kansas,200309,0,1,0,None Noted
20,Kansas,200310,0,1,1,Dart-Out - Visual Obstruction Noted
20,Kansas,200311,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
20,Kansas,200327,0,1,2,Failure to Yield Right-Of-Way
20,Kansas,200327,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
20,Kansas,200329,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
20,Kansas,200343,0,1,0,None Noted
20,Kansas,200352,0,1,2,Failure to Yield Right-Of-Way
20,Kansas,200354,0,1,2,Failure to Yield Right-Of-Way
20,Kansas,200361,0,1,0,None Noted
20,Kansas,200364,0,1,0,None Noted
20,Kansas,200365,0,1,2,Failure to Yield Right-Of-Way
20,Kansas,200373,0,1,2,Failure to Yield Right-Of-Way
20,Kansas,200373,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
20,Kansas,200375,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
20,Kansas,200375,0,1,6,"Inattentive (Talking, Eating, Etc.)"
20,Kansas,200375,0,1,9,Wrong-Way Riding or Walking
20,Kansas,200381,0,1,2,Failure to Yield Right-Of-Way
20,Kansas,200381,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
21,Kentucky,210010,0,1,2,Failure to Yield Right-Of-Way
21,Kentucky,210010,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210014,0,1,0,None Noted
21,Kentucky,210019,0,1,6,"Inattentive (Talking, Eating, Etc.)"
21,Kentucky,210019,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210021,0,1,0,None Noted
21,Kentucky,210022,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210025,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
21,Kentucky,210026,0,1,6,"Inattentive (Talking, Eating, Etc.)"
21,Kentucky,210026,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210027,0,1,0,None Noted
21,Kentucky,210029,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210048,0,1,0,None Noted
21,Kentucky,210049,0,1,11,"Dash - Run, No Visual Obstruction Noted"
21,Kentucky,210052,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210055,0,1,2,Failure to Yield Right-Of-Way
21,Kentucky,210055,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210063,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210063,0,1,21,Other (Specify:)
21,Kentucky,210073,0,1,0,None Noted
21,Kentucky,210075,0,1,2,Failure to Yield Right-Of-Way
21,Kentucky,210077,0,1,2,Failure to Yield Right-Of-Way
21,Kentucky,210077,0,1,11,"Dash - Run, No Visual Obstruction Noted"
21,Kentucky,210077,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210080,0,1,21,Other (Specify:)
21,Kentucky,210089,0,1,2,Failure to Yield Right-Of-Way
21,Kentucky,210089,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210096,0,1,6,"Inattentive (Talking, Eating, Etc.)"
21,Kentucky,210096,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210098,0,1,0,None Noted
21,Kentucky,210102,0,1,2,Failure to Yield Right-Of-Way
21,Kentucky,210102,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
21,Kentucky,210107,0,1,2,Failure to Yield Right-Of-Way
