ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
470126,17,0,0,0,0,0,0,0,0,17
470127,23,23,23,23,23,23,23,23,27,26
470128,0,0,0,0,10,0,0,15,0,0
470129,0,0,0,0,0,0,0,0,0,0
470130,21,21,21,21,21,21,21,21,21,21
470131,0,0,0,0,0,0,0,0,0,0
470132,0,0,0,0,0,0,0,0,0,0
470133,0,0,0,0,23,12,18,24,11,0
470134,14,14,14,14,14,14,14,14,14,14
470135,0,0,0,0,0,0,0,0,0,0
470136,0,0,0,0,0,0,25,0,0,0
470137,10,10,10,10,10,10,10,10,10,10
470138,0,0,0,0,0,0,0,0,0,0
470139,17,17,17,17,17,17,17,17,17,17
470140,0,0,0,0,0,0,0,0,0,0
470141,0,0,20,0,0,0,0,0,0,0
470142,0,0,0,0,0,0,0,0,0,0
470143,0,0,0,18,0,0,0,0,0,0
470144,0,0,0,0,0,0,0,0,0,0
470145,0,0,0,0,0,0,0,0,0,0
470146,30,30,30,30,30,30,30,30,30,30
470147,0,0,0,0,0,0,0,0,0,0
470148,0,0,0,0,0,0,0,0,0,0
470149,12,12,12,12,12,12,12,12,12,12
470150,0,0,0,0,0,0,0,0,0,0
470151,0,0,0,0,0,0,12,0,0,0
470152,0,0,0,0,0,0,0,0,0,0
470153,14,14,14,14,14,14,14,14,14,14
470154,0,0,0,0,0,0,0,0,0,0
470155,17,40,8,0,0,13,0,0,0,0
470156,18,18,18,18,18,18,18,18,18,18
470157,0,0,0,0,0,0,0,0,0,0
470158,1,1,1,1,1,1,1,1,1,1
470159,25,25,25,25,25,25,25,25,25,25
470160,0,0,0,0,0,0,0,0,0,0
470161,0,0,0,0,0,0,0,0,0,0
470162,0,0,0,0,0,0,0,0,0,0
470163,0,0,0,0,0,0,0,0,0,0
470164,0,11,0,0,0,18,0,0,0,0
470166,0,0,0,0,11,0,0,0,22,0
470167,0,0,0,0,0,0,0,6,0,0
470168,9,9,9,9,9,9,9,9,9,9
470169,11,11,11,11,11,11,11,11,11,11
470170,0,0,0,0,0,0,0,0,0,0
470171,22,22,22,22,22,22,22,22,22,22
470172,0,0,0,0,0,18,0,0,0,0
470175,27,0,0,0,0,0,0,0,0,0
470176,0,0,0,0,21,0,0,0,7,0
470177,0,0,0,0,0,0,0,0,0,0
470178,13,13,13,13,13,13,13,13,13,13
470179,0,0,0,0,0,0,0,0,0,0
470180,0,0,0,0,12,0,0,0,0,0
470181,0,3,28,0,0,11,0,25,0,0
470182,0,0,0,0,0,0,0,0,0,0
470183,0,0,0,0,0,0,0,0,0,0
470184,0,0,0,0,0,0,0,0,0,0
470185,0,0,0,0,0,0,0,0,0,0
470186,13,0,4,0,8,0,18,13,12,0
470187,0,0,0,0,0,0,0,0,0,0
470188,12,12,12,12,12,12,12,12,12,12
470189,0,0,0,0,0,0,14,17,0,10
470190,0,0,0,0,0,0,0,0,0,0
470191,0,0,22,0,0,0,0,0,0,26
470192,10,10,10,10,10,10,10,10,10,23
470193,19,19,19,19,19,19,19,19,19,19
470194,0,0,0,0,0,0,0,0,0,0
470195,0,0,0,0,0,0,0,0,0,0
470197,0,0,0,0,0,0,15,0,0,0
470198,18,18,18,18,18,18,18,18,18,18
470199,0,0,0,0,0,0,0,0,0,0
470200,0,0,0,0,0,0,0,0,0,0
470201,0,0,0,0,0,0,0,0,0,0
470202,20,17,17,18,17,17,21,37,34,19
470203,8,8,8,8,8,8,8,8,8,8
470204,0,0,0,0,0,0,0,0,0,0
470205,1,1,1,1,7,1,1,1,1,1
470206,0,0,0,0,0,0,0,0,0,0
470207,0,0,0,0,21,0,0,0,0,0
470210,0,0,0,0,0,0,0,0,0,0
470211,0,0,0,0,24,0,0,0,0,0
470212,0,0,0,0,0,0,0,0,0,0
470213,16,16,16,16,16,16,16,16,16,16
470214,0,0,0,0,0,0,0,0,0,0
470215,0,22,0,0,0,0,15,0,13,0
470216,0,0,0,0,0,0,0,0,0,0
470218,15,15,15,15,15,15,15,15,15,15
470219,17,17,17,17,17,17,17,17,26,17
470220,0,0,0,0,0,0,0,0,0,9
470221,0,0,0,0,0,0,0,0,0,0
470222,0,0,0,0,0,0,0,0,0,0
470223,15,15,15,15,15,15,15,15,15,15
470224,0,0,0,0,0,0,0,0,0,0
470225,0,0,0,0,0,0,0,0,0,0
470226,0,0,0,0,0,0,0,0,0,0
470227,0,0,12,0,18,0,17,5,0,16
470228,19,19,19,19,19,19,19,19,19,19
470229,0,0,0,0,0,0,0,0,0,0
470230,18,0,0,0,0,0,0,0,0,0
470231,25,16,18,35,23,5,16,3,10,14
470233,0,0,0,0,0,0,0,0,0,0
470234,18,18,18,18,18,18,18,18,18,18
470235,20,20,20,20,20,20,20,20,20,20
470236,0,0,0,0,0,11,0,0,0,0
470238,11,11,11,21,11,11,22,15,13,11
470239,4,4,4,4,4,4,4,4,4,4
470240,10,10,10,10,10,10,10,10,10,10
470241,0,0,0,0,0,15,0,0,0,0
470242,0,0,0,0,0,0,0,0,0,0
470243,0,0,0,0,0,23,27,0,0,0
470244,0,0,0,0,0,0,0,0,0,0
470245,20,0,0,0,0,13,0,0,7,17
470246,9,9,9,9,9,9,9,9,9,9
470247,0,13,0,0,0,0,0,0,0,0
470248,0,0,0,0,0,0,0,0,0,0
470249,0,0,0,0,0,0,24,0,0,0
470250,0,0,0,0,0,0,0,0,0,0
470251,16,16,16,16,16,16,16,16,16,16
470252,14,14,14,14,14,14,14,14,14,14
470253,0,0,0,0,0,0,0,0,0,0
470254,0,0,0,0,0,0,0,0,0,0
470255,0,0,19,6,0,0,0,0,6,0
470256,0,0,0,0,0,0,0,0,0,0
470257,22,22,22,22,22,22,22,22,22,22
470258,21,0,0,0,28,0,16,0,2,18
470259,23,0,26,0,0,0,20,19,9,2
470260,0,0,0,0,0,0,0,0,0,0
470261,0,0,0,0,0,0,0,15,0,0
470262,16,27,0,0,34,14,0,0,0,0
470263,0,0,0,0,0,0,0,0,0,0
470264,0,0,0,0,0,0,0,0,0,0
470265,0,0,0,0,0,0,0,0,0,0
470266,0,0,0,0,0,0,0,0,0,0
470267,0,0,0,0,0,0,0,0,0,0
470268,0,0,0,0,0,0,0,0,0,0
470269,22,22,22,22,22,22,22,22,22,22
470270,16,0,0,0,0,0,0,0,0,0
470271,0,0,0,0,0,0,0,0,0,0
470272,0,4,0,0,0,0,0,0,0,0
470273,4,4,4,4,4,4,4,4,4,4
470274,15,15,15,15,15,15,15,15,15,15
470275,0,0,0,0,0,0,0,0,0,0
470276,12,12,12,12,12,12,12,12,12,12
470277,0,0,0,0,0,0,0,0,0,0
470278,22,22,22,22,22,22,22,22,22,22
470279,0,0,0,0,0,0,7,0,0,0
470280,27,27,27,27,27,27,27,27,27,27
470282,0,0,0,0,0,0,0,32,5,0
470283,0,0,0,0,0,0,0,0,0,0
470284,0,2,0,0,0,0,0,22,0,0
470285,21,21,21,21,21,21,21,21,21,21
470286,0,28,0,0,0,0,0,0,0,0
470287,0,0,0,0,0,0,0,0,0,0
470288,10,17,0,0,0,0,0,0,0,0
470289,0,0,0,10,0,0,0,0,0,0
470290,0,0,0,0,0,0,0,0,0,0
470291,0,0,0,0,0,0,0,0,0,0
470292,23,19,17,4,4,13,24,4,22,15
470293,8,8,8,8,8,8,8,8,8,8
470294,8,8,8,8,8,8,8,8,8,8
470295,14,14,14,14,14,14,14,14,14,14
470296,0,0,0,0,0,0,0,0,0,0
470297,21,21,21,21,21,21,21,21,21,21
470298,12,0,0,0,6,0,31,33,0,14
470299,0,0,0,0,0,0,0,0,0,0
470302,34,34,34,34,34,34,34,34,34,34
470303,46,0,0,0,20,0,0,0,0,0
470304,0,0,0,0,0,0,0,0,0,0
470305,14,14,14,14,14,14,14,14,14,14
470307,0,0,0,0,0,0,0,0,0,0
470308,0,0,0,0,0,0,0,0,15,0
470309,0,0,0,0,0,0,0,0,0,0
470310,0,0,0,0,0,0,0,0,0,0
470311,0,0,0,0,9,0,0,0,8,0
470312,0,0,0,0,0,0,0,0,0,0
470313,13,0,0,0,0,0,0,0,0,0
470314,0,0,17,0,0,0,0,0,0,0
470315,0,0,0,0,0,0,0,0,0,0
470317,0,0,0,0,0,0,0,0,0,0
470318,0,0,0,0,0,0,0,0,0,0
470319,0,0,0,0,26,0,18,0,8,28
470320,0,0,0,0,0,0,20,0,10,0
470321,0,14,0,0,0,0,23,0,20,0
470322,4,4,4,4,4,4,4,4,4,4
470323,11,11,11,11,11,11,11,11,11,11
470324,0,0,0,0,0,0,0,0,0,0
470325,12,12,12,12,12,12,12,12,12,12
470326,0,0,0,0,0,0,0,0,0,0
470327,0,0,0,0,0,0,0,0,0,0
470328,0,0,0,0,43,0,10,0,0,12
470329,0,0,0,0,0,0,0,0,0,0
470330,20,20,20,20,20,20,20,20,20,20
470331,20,20,20,20,20,20,20,20,20,20
470332,5,5,5,5,5,5,5,5,5,5
470333,0,0,0,0,0,0,0,0,0,0
470334,0,0,0,0,0,0,0,0,0,0
470335,10,10,10,10,10,10,10,10,10,10
470336,4,4,4,4,4,6,4,4,4,4
470337,0,11,25,4,8,12,20,14,1,10
470338,9,0,0,13,0,0,0,0,0,0
470339,0,0,0,0,0,0,0,0,0,0
470340,1,1,1,1,1,1,1,1,1,1
470341,13,13,13,13,13,13,13,13,13,13
470342,0,0,0,0,0,11,0,0,0,0
470343,0,0,0,0,0,0,0,0,0,0
470344,0,0,0,0,0,0,0,0,0,0
470345,0,0,0,0,0,0,0,0,0,0
470346,33,33,33,33,33,33,33,33,33,33
470347,10,10,10,10,10,10,10,10,10,10
470348,13,0,0,28,17,20,30,18,34,16
470349,0,0,0,0,0,0,0,0,0,0
470350,0,0,0,0,0,0,0,0,0,0
470351,13,13,13,13,13,13,13,13,13,13
470352,0,0,13,13,0,11,43,0,0,0
470353,94,94,94,94,94,94,94,94,94,94
470354,0,0,0,0,0,0,0,0,0,0
470355,22,22,22,22,22,22,22,33,22,22
470356,14,14,14,14,14,14,14,14,14,14
470357,0,0,0,0,0,17,0,0,0,0
470358,0,0,0,0,0,0,0,42,0,55
470359,0,0,0,0,0,0,0,0,0,0
470360,0,0,0,0,0,0,0,0,0,0
470361,0,17,0,18,0,0,0,0,0,0
470362,0,8,19,0,10,13,0,28,4,0
470364,0,0,0,0,0,0,0,0,0,0
470365,15,15,15,15,15,15,15,15,15,15
470366,32,32,32,32,32,32,32,32,32,32
470367,0,0,0,0,0,0,0,0,0,0
470368,25,25,25,25,25,25,25,25,25,25
470369,20,20,20,20,20,20,20,20,20,20
470370,14,14,14,14,14,14,14,14,14,14
470371,14,14,14,14,14,14,14,14,14,14
470372,0,0,0,0,0,0,0,0,0,0
470373,0,0,0,0,0,0,0,0,0,0
470374,0,0,0,0,0,0,0,0,0,0
470375,0,0,0,0,0,0,0,0,0,0
470376,11,0,0,0,29,17,24,17,11,0
470377,12,12,12,12,12,12,12,12,12,12
470378,10,2,13,36,9,25,7,12,16,28
470379,0,0,0,0,0,0,0,0,0,0
470380,17,0,0,0,0,0,0,0,0,0
470381,0,0,0,0,0,0,0,12,0,0
470382,0,0,0,0,0,0,0,0,0,0
470383,0,0,0,0,0,0,0,0,0,0
470384,0,0,0,0,0,0,0,0,0,0
470385,0,0,32,0,19,4,17,7,11,6
470386,0,0,0,0,0,0,0,0,0,0
470387,21,21,21,21,21,21,21,21,21,21
470388,0,0,0,0,0,0,0,0,0,0
470389,0,0,0,0,0,0,0,0,0,0
470390,0,0,0,0,0,0,0,0,0,0
470391,17,17,17,17,17,17,17,17,17,17
470392,0,0,0,0,0,0,0,0,0,0
470393,0,0,0,0,0,0,0,0,0,0
470394,0,22,0,36,0,0,0,0,20,12
470395,0,0,0,0,0,0,0,0,0,0
470396,0,0,0,0,0,0,0,0,0,0
470397,0,18,9,0,0,4,0,0,0,0
470398,0,0,0,0,0,0,0,0,0,0
470399,0,0,0,0,0,0,0,0,0,0
470400,0,0,24,0,0,0,0,0,8,0
470401,20,20,20,20,20,20,20,20,20,20
470402,22,9,0,0,0,0,0,0,17,0
470403,0,0,0,0,0,0,0,0,15,0
470404,14,14,14,14,14,14,14,14,14,14
470405,0,0,0,0,0,0,0,0,0,0
470406,0,0,0,0,0,0,0,0,0,28
470407,0,0,0,9,0,6,9,16,12,0
470408,0,0,0,0,0,0,0,0,0,0
470409,0,0,0,0,0,0,0,0,0,0
470410,0,0,0,0,0,0,0,0,0,0
470411,5,7,0,0,0,0,0,11,0,0
470412,0,0,0,0,0,0,0,0,0,0
470413,0,0,0,0,0,0,0,0,0,0
470415,33,11,0,11,15,14,5,16,0,9
470416,28,0,25,8,0,28,0,0,0,0
470417,0,0,0,0,0,0,0,0,0,0
470418,5,0,0,0,0,0,12,0,0,0
470419,0,32,0,0,0,0,0,0,0,0
470420,0,0,15,0,0,0,0,0,11,33
470421,27,27,27,27,27,27,27,27,27,27
470422,5,5,5,5,5,5,5,5,5,5
470423,0,0,0,0,0,0,0,0,0,0
470424,0,2,23,26,16,7,0,26,0,0
470425,23,23,23,23,23,23,23,23,23,23
470426,0,0,0,0,0,0,0,0,0,0
470427,0,0,0,0,0,0,0,0,0,0
470428,0,0,0,0,0,0,0,0,0,0
470430,14,14,14,14,14,14,14,14,14,14
470431,8,8,8,12,8,16,8,8,8,8
470432,0,0,0,0,0,0,0,0,0,0
470433,0,0,0,0,0,0,0,0,0,0
470434,0,0,0,0,0,0,0,0,0,0
470435,2,2,2,2,2,2,2,2,2,2
470436,0,0,0,0,0,0,0,0,0,0
470437,0,0,0,0,0,0,0,0,0,0
470438,14,14,14,14,14,14,14,14,14,14
470441,0,0,0,0,0,0,0,0,0,0
470442,0,0,0,0,0,0,0,0,0,0
470443,13,13,13,13,13,13,13,13,13,13
470444,0,0,0,0,0,0,0,0,0,0
470445,0,0,0,0,0,0,0,0,0,0
470446,0,0,0,0,0,0,0,0,0,0
470447,0,0,0,24,16,15,28,43,0,16
470448,0,0,0,0,0,0,0,0,0,0
470449,0,0,0,0,0,0,0,0,0,0
470450,0,0,0,0,0,0,0,0,0,0
470451,0,0,0,0,0,0,0,0,0,0
470452,14,7,9,9,20,47,25,16,11,28
470453,0,0,0,0,0,0,0,0,13,0
470454,0,0,0,0,0,0,0,0,0,0
470455,9,9,9,9,9,9,9,9,9,9
470456,0,0,0,0,0,0,0,0,0,0
470457,26,26,26,26,26,26,26,26,26,26
470458,3,0,0,0,0,0,41,0,0,0
470459,0,0,0,0,0,0,0,0,0,0
470460,23,23,23,23,23,23,23,23,23,23
470461,0,0,0,0,0,0,0,0,0,0
470463,0,0,0,0,0,0,0,0,0,13
470464,0,0,0,0,0,0,0,0,0,0
470465,0,0,0,0,0,0,0,0,0,0
470466,4,8,24,7,30,10,24,21,37,16
470467,17,17,17,17,17,17,17,17,24,17
470468,31,31,31,31,31,31,31,31,31,31
470469,0,0,0,0,0,0,0,0,0,0
470470,19,19,19,19,19,19,19,19,19,19
470471,0,0,0,0,0,0,0,0,0,0
470472,0,0,0,0,0,0,0,0,0,0
470473,12,12,12,12,12,12,22,12,12,15
470474,0,0,0,0,0,0,0,0,0,0
470475,12,12,12,12,12,12,12,12,12,12
470476,0,0,0,0,0,0,0,0,0,0
470477,0,0,0,0,0,0,0,0,0,21
470478,0,0,0,0,0,0,0,0,0,0
470479,34,34,34,34,34,34,34,34,34,34
470480,0,0,0,0,0,0,0,0,0,0
470481,6,6,6,8,21,6,6,6,6,19
470482,24,24,24,24,24,24,24,24,24,24
470483,20,20,20,20,20,20,20,20,20,20
470484,0,0,0,0,0,0,0,0,0,0
470485,24,5,17,5,5,20,5,5,5,5
470486,0,0,0,0,3,20,0,12,14,30
470487,0,0,0,0,0,0,0,0,0,0
470488,0,20,0,0,0,0,0,0,0,0
470489,0,0,0,0,0,0,0,0,0,0
470490,11,11,11,11,11,11,11,11,11,11
470491,0,0,0,0,5,0,0,0,0,0
470492,0,0,0,0,0,0,0,0,0,0
470493,17,17,17,17,17,17,17,17,17,17
470494,16,16,16,16,16,16,16,16,16,16
470495,0,0,0,0,0,0,0,0,0,0
470496,0,0,0,0,0,0,0,0,0,0
470497,0,14,0,11,0,0,0,0,0,0
470498,0,0,0,0,0,0,0,0,0,0
470499,0,0,0,40,25,14,13,0,0,0
470500,0,0,0,0,21,0,28,0,0,0
470501,0,0,0,14,0,9,5,23,0,6
470502,11,11,11,11,11,11,11,11,11,11
470503,0,0,0,0,0,0,0,0,0,0
470504,0,0,0,0,0,0,0,0,0,0
470505,19,19,19,19,19,19,19,19,19,19
470506,0,17,0,0,0,0,0,0,0,0
470507,0,0,0,0,0,0,0,0,0,0
470509,0,0,0,0,0,0,0,0,0,0
470510,7,7,7,7,7,7,7,7,7,17
470511,0,0,0,0,0,0,0,0,0,0
470512,0,39,0,14,0,0,0,0,0,0
470513,0,0,0,0,0,0,0,0,0,0
470514,18,18,18,18,18,18,18,18,18,18
470515,0,0,0,8,0,9,0,0,0,0
470516,12,26,15,7,0,0,16,19,0,20
470517,0,0,0,0,0,0,0,0,0,0
470518,28,5,13,11,14,25,13,20,11,17
470519,10,9,0,16,12,15,10,12,17,4
470520,0,0,0,0,0,28,0,0,0,0
470521,0,0,0,0,0,0,0,0,0,0
470522,0,0,0,0,0,0,23,0,0,0
470523,15,19,21,0,0,26,14,27,28,8
470524,0,0,0,0,0,0,0,0,0,0
470525,0,0,0,0,0,0,0,0,0,0
470526,0,0,0,0,0,0,0,0,0,0
470527,22,0,0,29,16,0,13,27,17,11
470528,12,0,26,23,0,12,13,6,0,0
470529,0,0,0,23,21,0,2,0,10,0
470530,0,0,0,0,0,0,0,0,0,0
470531,13,0,0,18,0,18,0,12,0,0
470532,1,1,1,1,9,1,1,1,16,1
470533,11,11,11,11,11,11,11,11,11,11
470534,11,16,10,2,20,26,14,19,11,25
470535,0,0,31,0,0,0,0,0,0,0
470536,13,22,0,0,22,0,0,0,0,0
470537,0,0,0,0,0,0,0,0,0,0
470538,0,0,0,0,0,0,0,0,0,0
470539,17,17,17,17,17,17,17,17,17,17
470540,37,37,37,37,37,37,37,37,37,37
470541,0,0,0,0,0,0,0,20,0,0
470543,0,0,0,0,0,0,0,0,0,0
470544,0,0,0,0,0,0,0,0,0,0
470545,0,0,0,0,0,0,0,0,0,0
470546,0,0,14,0,0,0,7,0,0,0
470547,13,0,0,0,0,0,9,0,0,12
470548,0,34,0,0,0,0,0,0,0,7
470549,0,5,26,0,0,0,0,16,0,18
470550,0,0,0,0,0,0,0,0,0,0
470551,6,0,14,11,12,0,8,20,23,0
470552,9,9,9,9,9,9,9,9,9,9
470553,20,20,20,20,20,20,20,20,20,20
470554,13,0,0,0,0,0,17,0,0,0
470555,0,0,0,0,0,0,0,0,0,0
470556,0,0,0,0,0,0,0,0,0,0
470557,16,16,16,16,16,16,16,16,16,16
470558,4,4,4,4,4,4,4,4,4,4
470559,0,0,0,0,0,0,26,0,0,0
470560,12,12,12,12,12,12,27,12,12,12
470561,0,0,13,0,31,24,23,0,11,24
470562,0,0,0,0,0,0,0,10,0,0
470563,19,19,19,19,19,19,19,19,19,19
470564,0,0,0,0,0,0,0,0,0,0
470565,26,23,23,23,23,23,23,23,23,23
470566,36,36,36,36,36,36,36,36,36,36
470567,66,66,66,66,66,66,66,66,66,66
470568,0,0,0,0,10,0,0,0,0,0
470569,0,0,0,0,0,0,0,0,0,0
470571,0,5,15,0,0,7,9,25,0,24
470572,0,0,0,0,0,0,0,0,0,0
470573,14,14,14,14,14,14,14,14,14,14
470574,0,0,0,0,0,0,0,0,0,0
470575,0,0,0,0,0,0,0,0,0,0
470576,0,0,0,0,0,0,0,0,0,0
470577,11,11,11,11,11,11,11,11,11,11
470578,0,0,0,0,0,0,0,0,0,0
470579,0,0,0,0,0,0,0,0,0,21
470580,28,9,20,20,16,0,18,28,0,25
470581,0,0,0,0,0,0,0,0,0,0
470582,0,0,0,0,0,0,0,0,0,0
470583,2,2,2,2,2,2,2,2,2,2
470584,0,0,0,0,0,0,0,0,0,0
470585,0,0,0,0,0,0,0,0,0,0
470586,0,0,0,0,0,0,0,0,0,0
470587,0,0,0,0,0,0,0,0,0,0
470588,0,0,0,0,0,0,0,0,0,0
470589,30,0,0,0,0,20,19,0,0,23
470590,0,0,0,0,0,0,0,0,0,0
470591,0,0,0,0,0,0,0,0,0,0
470592,0,0,4,15,20,0,0,14,0,0
470593,0,0,0,0,0,0,0,0,0,0
470594,19,19,19,19,19,19,19,19,19,19
470595,0,0,0,0,0,0,0,0,0,0
470596,0,0,0,0,0,0,0,0,0,0
470597,0,0,0,0,0,0,0,0,0,0
470598,16,0,0,0,0,0,0,0,0,0
470599,0,0,0,0,0,0,0,0,0,0
470600,0,11,0,0,0,0,0,0,0,3
470601,0,0,9,0,0,20,3,0,0,0
470602,0,0,0,7,0,0,8,0,0,0
470603,0,0,2,0,0,8,0,0,0,0
470604,10,10,10,10,10,10,10,10,10,10
470605,15,0,0,0,0,0,0,0,0,21
470606,0,0,0,0,0,0,0,0,0,0
470607,0,0,0,0,0,0,0,0,0,0
470608,14,14,14,14,14,14,14,14,14,14
470609,0,0,0,0,0,0,0,0,0,0
470610,0,0,0,0,0,0,0,0,0,0
470611,0,0,0,0,0,0,0,0,0,0
470612,9,9,9,9,9,9,9,9,9,9
470613,0,0,0,0,0,0,0,0,0,0
470614,0,0,0,5,0,0,0,0,0,0
470615,2,2,2,2,2,2,2,2,2,2
470616,15,15,15,15,15,15,15,15,15,15
470617,0,0,0,0,0,0,0,0,9,25
470618,32,32,32,32,32,32,32,32,32,32
470619,0,0,0,0,0,0,0,0,0,3
470620,0,0,0,0,0,0,0,0,0,18
470621,16,16,16,17,16,16,16,16,16,16
470622,0,0,0,0,0,0,0,0,0,0
470623,0,0,0,0,0,36,14,0,0,0
470624,5,5,5,5,5,5,5,5,5,11
470626,0,0,0,0,0,0,0,0,0,0
470627,0,0,0,0,0,0,0,0,0,0
470628,0,0,0,0,0,0,0,0,0,0
470629,0,0,0,0,0,0,0,0,0,0
470630,0,11,7,0,0,12,38,0,14,0
470631,0,0,0,0,0,0,0,0,0,0
470632,0,0,0,0,0,0,0,0,0,0
470633,14,14,14,14,14,14,14,14,14,18
470634,0,31,10,0,0,0,0,0,7,0
470635,0,0,0,0,0,23,0,27,17,0
470636,0,0,0,0,0,0,0,0,0,0
470637,19,21,0,21,7,0,4,9,0,14
470638,0,0,0,0,0,0,0,0,0,0
470639,24,0,0,0,0,0,0,0,0,0
470640,20,20,20,20,20,20,20,20,20,20
470641,0,0,0,0,0,11,0,0,0,0
470642,0,0,0,0,0,0,0,0,0,0
470643,0,0,0,0,0,0,0,0,0,0
470644,0,0,0,0,3,0,0,0,0,0
470645,4,0,23,23,17,7,18,34,15,16
470646,11,13,20,11,11,11,11,11,11,27
470647,8,0,31,0,0,0,0,0,0,2
470648,0,0,0,0,16,0,0,0,0,0
470649,0,0,0,0,0,0,0,0,0,0
470650,0,0,0,0,0,0,0,0,0,0
470651,24,24,24,24,24,24,24,24,24,24
470652,26,26,26,26,26,26,26,26,26,26
470653,0,0,0,0,0,0,0,0,0,0
470654,0,0,0,0,0,0,0,22,0,0
470655,0,0,0,0,0,0,0,0,0,0
470656,26,26,26,26,26,26,26,26,26,26
470657,2,2,2,2,2,2,2,2,2,2
470658,0,0,0,0,0,0,0,10,14,0
470659,0,7,0,0,17,0,23,0,0,0
470660,0,0,0,0,0,0,0,0,0,0
470661,0,0,0,0,0,0,0,0,0,0
470662,0,0,0,0,0,0,0,0,0,0
470663,16,16,24,16,16,16,16,16,16,16
470664,10,10,10,10,10,10,10,10,10,10
470665,16,0,0,37,12,0,0,0,0,17
470666,0,24,0,0,0,0,0,9,0,0
470667,0,0,0,0,0,0,0,0,0,0
470669,0,7,0,0,7,0,0,21,0,0
470670,10,10,10,10,10,10,10,10,10,10
470671,0,18,17,0,0,19,0,33,15,0
470672,15,15,15,15,15,15,15,15,15,15
470673,0,0,0,0,0,0,0,0,0,0
470674,21,9,10,5,6,23,17,22,2,33
470676,15,16,24,28,17,23,25,25,17,20
470677,0,0,0,0,0,0,0,0,0,0
470678,18,18,18,18,18,18,18,18,18,18
470679,8,16,30,17,10,0,32,14,16,12
470680,0,6,0,0,0,0,0,16,0,0
470681,0,13,0,0,0,0,0,0,0,0
470682,0,0,0,0,0,0,0,0,0,0
470683,0,0,0,0,0,0,0,0,0,0
470684,0,0,0,0,0,0,0,0,0,0
470685,0,0,0,0,0,0,0,0,0,21
470686,0,0,0,0,0,18,0,0,0,0
470687,0,0,0,0,0,0,0,0,0,0
470688,0,0,0,0,24,0,0,0,0,0
470689,21,21,16,16,12,11,39,21,17,23
470690,0,0,0,21,0,27,0,0,0,13
470691,0,0,0,0,0,0,0,0,0,0
470692,0,0,17,4,0,0,0,3,0,0
470693,0,0,0,0,0,16,18,0,0,12
470694,13,13,13,13,13,13,13,13,13,13
470695,15,15,15,15,15,15,15,15,15,15
470696,23,23,23,23,23,23,23,23,23,23
470697,0,0,0,10,0,0,0,0,20,0
470698,0,0,0,0,0,0,0,0,0,0
470699,0,0,0,0,0,0,0,0,0,0
470700,13,11,0,7,23,25,4,16,12,9
470701,21,0,0,0,0,12,24,0,0,0
470702,0,0,0,0,13,0,0,0,0,13
470703,0,0,0,0,0,0,0,0,0,0
470704,0,0,0,0,0,9,0,0,0,0
470705,0,0,0,0,0,0,0,0,0,0
470706,0,0,0,0,0,0,0,0,0,0
470707,0,0,0,0,0,0,0,0,0,0
470708,16,16,16,16,16,16,16,16,16,16
470709,0,0,0,0,0,0,0,0,17,0
470710,14,14,14,14,14,14,14,14,14,14
470712,26,26,26,26,26,26,26,26,26,26
470713,11,11,11,11,11,11,11,11,11,11
470714,0,0,0,0,0,0,0,0,0,0
470715,0,0,0,0,20,0,11,0,19,0
470716,0,0,0,0,0,0,0,0,0,0
470718,0,0,0,0,0,0,0,0,0,0
470719,0,0,0,0,0,0,0,0,0,0
470720,19,28,18,30,28,40,29,27,27,22
470721,0,0,0,0,0,0,0,0,0,0
470722,0,0,0,0,0,0,0,0,15,0
470724,0,0,0,0,0,0,0,0,0,0
470725,0,0,0,0,0,0,0,0,0,0
470726,19,19,19,19,19,19,19,19,19,19
470727,0,0,0,0,0,0,0,0,0,0
470728,26,8,8,35,13,8,8,8,8,20
470729,0,0,0,0,0,0,10,0,0,0
470730,22,22,22,22,22,22,22,22,22,22
470732,7,7,7,7,7,7,7,7,7,7
470733,10,10,10,10,10,10,10,10,10,10
470734,0,24,13,0,5,0,30,14,0,25
470735,0,0,0,0,0,0,0,0,11,0
470736,0,0,0,0,0,0,0,0,0,0
470737,0,0,0,0,0,0,0,0,0,0
470739,2,2,2,2,2,2,2,2,2,2
470740,0,0,0,0,0,0,0,0,0,0
470741,0,0,0,0,0,0,0,0,0,0
470742,20,20,20,20,20,20,20,20,20,20
470744,0,0,0,0,0,0,0,0,0,0
470745,0,0,0,0,0,0,0,0,0,20
470746,0,0,0,0,0,0,0,0,0,0
470747,0,37,9,30,0,12,0,0,27,0
470748,4,4,4,4,4,5,4,4,4,4
470749,0,14,0,0,0,0,0,4,6,0
470750,0,0,0,0,0,0,0,0,0,0
470751,3,3,3,3,3,3,3,3,3,3
470752,24,24,24,24,24,24,24,24,24,24
470753,0,0,0,0,0,0,0,0,0,0
470754,0,0,21,0,0,0,0,0,0,0
470755,0,0,0,0,0,0,0,0,0,0
470756,0,0,0,0,0,0,0,0,0,0
470757,0,0,0,0,0,0,0,0,0,0
470758,0,0,0,0,0,0,0,0,0,0
470759,0,0,14,0,0,0,0,0,0,0
470760,0,0,0,0,0,0,0,0,0,0
470761,0,0,0,0,0,0,0,0,0,0
470762,12,15,33,6,5,22,13,10,20,5
470763,0,0,0,0,0,0,0,0,0,0
470764,0,0,0,0,0,0,0,0,0,0
